Generation,Treatment,Sex,SampleNo,Sugar.Weight,Glucose,Trehalose,Glycogen,Fat.Weight,TAG,Fit.Weight,Fitness
F4,HSD,male,27,2.5,4.331018488,9.13720268,16.85232353,2.37,33.06667008,NA,NA
F4,HSD,male,28,2.48,6.536167438,10.88460922,20.39912605,2.58,51.52310539,NA,NA
F4,HSD,male,29,2.52,5.272228353,7.757021305,22.22796394,2.52,55.99473892,NA,NA
F4,HSD,male,30,2.48,4.291760296,10.16331865,26.54975669,2.59,46.05106445,NA,NA
F4,HSD,male,31,2.48,6.567314033,7.391145342,23.84408109,2.42,41.58308201,NA,NA
F4,HSD,male,32,2.41,5.610957456,10.62432787,17.61107399,2.4,52.73255915,NA,NA
F4,HSD,male,33,2.4,7.249410656,9.176464453,20.35779626,2.52,34.04930047,NA,NA
F4,HSD,male,34,2.28,5.785940905,7.34524004,18.52499296,2.51,28.56344247,NA,NA
F4,HSD,male,35,2.58,6.439332915,10.76142385,24.31696362,2.67,55.82260393,NA,NA
F4,HSD,male,36,2.59,7.671387727,11.32545929,22.20407984,2.81,39.77116764,NA,NA
F4,HSD,male,37,2.44,6.492631548,8.057633853,19.03698949,2.57,42.42253947,NA,NA
F4,HSD,male,38,2.59,6.130318548,8.911624715,16.08863787,2.48,31.83641122,NA,NA
F4,HSD,male,39,2.41,7.318525963,7.392073782,16.6641301,2.37,42.99685108,NA,NA
F4,HSD,male,40,2.5,7.953752448,12.70017436,19.85738204,2.66,56.25793086,NA,NA
F4,HSD,male,41,2.46,6.780824132,10.51114228,18.97694129,2.68,69.10505032,NA,NA
F4,HSD,male,42,2.58,5.913276417,10.85908869,16.66056719,2.6,49.37602417,NA,NA
F4,HSD,male,43,NA,0,0,0,2.7,69.45447535,NA,NA
F4,HSD,male,44,NA,0,0,0,2.51,44.74867342,NA,NA
F4,HSD,female,1,3.72,7.228944905,6.623612429,8.92192592,3.65,69.03754235,1.1,121
F4,HSD,female,2,3.49,7.943339376,10.30929762,8.322780981,3.24,51.10903461,1.02,59
F4,HSD,female,3,3.25,6.163140788,6.026434235,5.939013066,3.65,76.0884882,1.26,216
F4,HSD,female,4,3.41,8.370315513,12.33287488,22.41718123,3.54,59.36326724,1.25,196
F4,HSD,female,5,3.42,3.38944682,4.989647366,7.700571166,3.44,75.19241451,1.2,207
F4,HSD,female,6,3.63,8.421592623,13.53406117,15.52487495,3.67,70.69827111,1.31,252
F4,HSD,female,7,3.42,5.28236258,10.86304775,15.33673658,3.6,78.20765776,1.18,235
F4,HSD,female,8,3.27,4.234294174,6.951186666,10.66216782,3.57,67.09197478,1.02,8
F4,HSD,female,9,3.49,6.170405083,15.65466714,15.58645844,3.43,75.35857399,0.83,12
F4,HSD,female,10,3.47,6.72812181,12.41604434,18.74464316,3.5,75.6710129,1.19,196
F4,HSD,female,11,3.64,9.213260624,13.53398469,22.24371649,3.61,91.1875879,1.01,70
F4,HSD,female,12,3.27,6.77860109,15.94995967,17.68882497,3.59,71.87461104,0.77,0
F4,HSD,female,13,3.69,9.133923769,13.73258264,24.88735198,3.5,120.2532226,1.15,155
F4,HSD,female,14,3.44,8.899493741,16.22444766,25.50599752,3.59,88.58375029,1.3,225
F4,HSD,female,15,3.27,7.731574633,17.57976902,8.234491745,3.55,58.98023847,1.1,104
F4,HSD,female,16,3.58,5.861093933,8.84603586,14.79384961,3.47,80.71037124,1.03,101
F4,HSD,female,17,3.55,10.65286791,12.75220987,15.80753618,3.56,76.71023286,0.97,104
F4,HSD,female,18,3.54,8.39657281,7.809051721,11.34730683,3.61,73.067505,1.14,190
F4,HSD,female,19,3.67,8.326948983,15.08048789,30.28642549,3.35,47.6064837,0.9,57
F4,HSD,female,20,3.36,4.620259142,9.920027379,11.23602004,3.58,91.00159895,1.05,122
F4,HSD,female,21,3.31,6.012943196,14.52327267,16.34107576,3.78,99.23178795,1.01,0
F4,HSD,female,22,3.36,8.755291197,14.9200078,28.70413882,3.76,88.79160784,1.19,200
F4,HSD,female,23,3.52,8.608232442,10.01916981,17.70618687,3.7,76.02365446,1.1,103
F4,HSD,female,24,3.39,7.806175235,8.589984055,10.86731279,3.8,68.98633964,1.17,203
F4,HSD,female,25,3.39,10.21191892,15.9870129,25.21318825,3.61,80.79345979,1.19,173
F4,HSD,female,26,3.35,7.366417051,10.00404543,13.394476,3.97,108.3579453,1.11,104
F4,HSD,female,27,3.14,3.801023407,8.671181714,8.807518101,3.85,96.71727095,1.15,125
F4,HSD,female,28,3.41,12.06317675,12.21660326,12.30606957,3.63,83.56395794,1.08,223
F4,HSD,female,29,3.36,9.011864539,9.317489603,13.58744678,3.86,99.23987546,1.18,218
F4,HSD,female,30,3.55,7.056063743,14.14581956,21.55465057,3.59,76.4215851,1.3,296
F4,HSD,female,31,3.41,10.46612818,10.62534421,7.230114437,3.46,74.80588678,NA,NA
F4,HSD,female,32,3.59,6.891930079,11.25995345,16.72660703,3.71,101.1732049,NA,NA
F4,HSD,female,33,3.5,8.416975477,13.20823924,19.67806377,3.43,98.37618476,NA,NA
F4,HSD,female,34,3.23,7.172416618,9.174039329,23.10904935,3.75,82.77403219,NA,NA
F4,HSD,female,35,3.59,9.331557452,11.66490448,14.25190798,3.65,102.8014198,NA,NA
F4,HSD,female,36,3.57,11.93881654,14.89451759,19.93754347,3.9,119.6143346,NA,NA
F4,HSD,female,37,3.4,10.81445302,12.99886577,21.02681657,3.53,88.7584064,NA,NA
F4,HSD,female,38,3.49,8.150267575,11.44127161,21.68610052,3.25,66.06906811,NA,NA
F4,HSD,female,39,3.52,9.328066826,6.424673934,7.101458676,3.25,94.41469009,NA,NA
F4,HSD,female,40,3.4,11.4608387,14.02293143,22.14330421,3.63,124.6258269,NA,NA
F4,HSD,female,41,3.4,7.921169751,12.26401097,11.07506175,3.61,99.96936688,NA,NA
F4,HSD,female,42,3.65,8.932685584,10.90765819,16.83866691,3.72,83.27715115,NA,NA
F4,HSD,female,43,3.49,10.92757507,13.6562787,19.86135238,3.92,88.85720983,NA,NA
F4,HSD,female,44,3.41,7.050877798,7.592712248,5.816493348,3.61,71.63843109,NA,NA
F4,CD,male,1,2.56,7.696111625,18.41900092,21.87989771,2.79,16.36407535,NA,NA
F4,CD,male,2,2.25,3.791578007,5.843077418,10.13484988,2.55,16.86683905,NA,NA
F4,CD,male,3,2.52,6.826000438,9.736030131,22.47444675,2.46,32.94768608,NA,NA
F4,CD,male,4,2.56,7.248235034,9.907789473,17.45018296,2.36,28.13660451,NA,NA
F4,CD,male,5,2.33,6.375776464,12.20819762,19.92474859,2.6,27.10163105,NA,NA
F4,CD,male,6,2.34,6.194178629,10.36965974,14.17018218,2.45,34.74290555,NA,NA
F4,CD,male,7,2.41,6.184208694,10.87271522,13.03764911,2.58,26.37127167,NA,NA
F4,CD,male,8,2.6,10.21366935,11.19373013,13.90585467,2.64,35.60459897,NA,NA
F4,CD,male,9,2.47,8.875718988,13.93691798,16.27756672,2.55,30.72434369,NA,NA
F4,CD,male,10,2.56,5.10291948,11.54354643,23.14897689,2.53,47.58107754,NA,NA
F4,CD,male,11,2.49,5.982430242,10.79699547,20.46347852,2.59,44.03977709,NA,NA
F4,CD,male,12,2.45,6.719961068,12.5046844,13.35529848,2.76,45.0659164,NA,NA
F4,CD,male,13,2.47,8.535689723,9.14932222,17.55411351,2.74,38.45459956,NA,NA
F4,CD,male,14,2.45,7.919116131,11.62864638,21.25292552,2.66,45.86592865,NA,NA
F4,CD,male,15,2.47,7.357767213,13.60996647,16.08631211,2.56,36.37694737,NA,NA
F4,CD,male,16,2.57,8.380636915,9.989322919,18.515109,2.55,39.77266165,NA,NA
F4,CD,male,17,2.4,6.791340651,9.272487308,13.21995051,2.45,35.15052956,NA,NA
F4,CD,male,18,2.5,4.247408863,11.14993645,18.40427228,2.52,46.71437826,NA,NA
F4,CD,male,19,2.48,6.043749163,8.546547386,16.85998466,2.54,35.23479415,NA,NA
F4,CD,male,20,2.57,7.146074617,11.4827952,24.19135164,2.54,56.24364243,NA,NA
F4,CD,male,21,2.42,6.197645317,11.81445116,15.35601192,2.47,40.49356783,NA,NA
F4,CD,male,22,2.55,6.573469614,13.91921768,20.03682204,2.54,44.56844255,NA,NA
F4,CD,male,23,2.57,7.727517537,12.52212974,22.83590485,2.71,42.91840792,NA,NA
F4,CD,male,24,2.5,6.692753983,12.19640977,26.9233713,2.6,60.34417539,NA,NA
F4,CD,male,25,2.49,7.115204539,10.21131508,31.24390702,2.62,68.08053275,NA,NA
F4,CD,male,26,2.34,6.864456368,6.960803164,16.42259162,2.56,32.09719107,NA,NA
F4,CD,male,27,2.55,6.824550558,12.50102005,18.90305374,2.7,65.9508291,NA,NA
F4,CD,male,28,2.55,7.299318548,10.28446653,32.37274416,2.72,50.8958185,NA,NA
F4,CD,male,29,2.55,9.000169123,12.94361028,35.9467083,2.57,60.05330178,NA,NA
F4,CD,male,30,2.47,8.716461258,11.27641996,26.08915348,2.55,57.07956939,NA,NA
F4,CD,male,31,2.54,9.275784557,13.57336223,26.06730993,2.32,45.47457087,NA,NA
F4,CD,male,32,2.43,6.707240206,12.75852089,31.84294851,2.45,56.5263148,NA,NA
F4,CD,male,33,2.47,7.455263267,12.5704316,30.61753717,2.35,46.99468316,NA,NA
F4,CD,male,34,2.7,8.368700358,11.26720151,18.05441665,2.46,48.66797939,NA,NA
F4,CD,male,35,2.6,6.034776593,8.120288895,21.62041903,2.41,52.16581875,NA,NA
F4,CD,male,36,2.36,8.973627828,6.859118774,15.50246325,2.61,48.77668933,NA,NA
F4,CD,male,37,2.64,8.882883981,11.79607678,26.61383117,2.58,55.63901453,NA,NA
F4,CD,male,38,2.42,7.790605712,8.043814751,20.10630492,2.29,34.50322574,NA,NA
F4,CD,male,39,2.49,5.956260413,9.352123205,20.80554084,2.51,48.16903894,NA,NA
F4,CD,male,40,2.47,6.041272417,9.04650129,20.7915818,2.4,58.13544106,NA,NA
F4,CD,male,41,NA,0,0,0,2.51,42.47920379,NA,NA
F4,CD,male,42,NA,0,0,0,2.62,59.28257706,NA,NA
F4,CD,male,43,NA,0,0,0,2.65,33.53613619,NA,NA
F4,CD,male,44,NA,0,0,0,2.55,39.12609028,NA,NA
F4,CD,female,1,3.55,10.32179349,13.5414578,23.83423432,3.79,58.54491187,1.08,5
F4,CD,female,2,3.54,5.804894933,9.773960439,24.74507733,3.74,50.11312858,1.31,84
F4,CD,female,3,3.41,6.246282503,13.44752739,20.91298641,3.53,24.46188984,1.23,169
F4,CD,female,4,3.32,9.086763246,14.03553417,29.85157327,3.72,45.24162766,1.26,176
F4,CD,female,5,3.86,10.20591078,18.74959656,38.28136319,3.85,63.86552134,1.4,145
F4,CD,female,6,3.6,7.682646052,12.08644618,11.00074126,3.66,36.91123222,1.04,30
F4,CD,female,7,3.63,11.45743238,16.87590647,24.25087427,3.89,48.09865213,1.07,14
F4,CD,female,8,3.64,6.526397093,9.042859454,14.94854763,3.96,43.9257233,0.93,1
F4,CD,female,9,3.64,13.07591804,16.35988866,24.16759013,3.55,54.91467114,1.34,129
F4,CD,female,10,3.72,10.28402615,10.01260382,20.3575608,3.71,54.30984709,1.37,115
F4,CD,female,11,3.51,8.215757396,9.340961316,8.968609192,3.59,48.46392532,1.19,71
F4,CD,female,12,3.66,7.746592254,11.30805015,17.35013246,3.47,47.85370821,1.4,86
F4,CD,female,13,3.73,7.96792391,13.15744813,18.35049826,3.6,89.9067036,1.32,142
F4,CD,female,14,3.54,8.536935567,14.59797685,14.93262931,3.38,48.03855802,1,87
F4,CD,female,15,3.87,7.092033276,13.85914535,16.63679736,3.83,74.00907898,1.3,142
F4,CD,female,16,3.53,9.484638079,11.48333797,19.40410126,3.63,70.91253352,1.12,91
F4,CD,female,17,3.5,7.145089594,9.11398931,9.84189339,3.39,44.92819635,1.2,172
F4,CD,female,18,3.9,7.684819176,16.34024076,14.20653006,3.87,78.02271859,1.42,68
F4,CD,female,19,3.57,7.24592576,14.798071,14.3415096,3.38,42.20293951,0.96,27
F4,CD,female,20,3.62,7.565253457,13.1698992,11.8298366,3.58,55.64509463,0.85,0
F4,CD,female,21,3.23,7.079871796,9.288809057,15.25162897,3.53,15.13796173,1.22,81
F4,CD,female,22,3.86,11.21922416,17.36090473,29.41619903,3.67,51.38537753,1.26,226
F4,CD,female,23,3.5,12.67674636,12.08557279,21.05787798,3.67,71.3969711,1.14,69
F4,CD,female,24,3.38,6.498374054,5.751853842,15.1327544,3.97,62.87420571,0.92,0
F4,CD,female,25,3.54,12.60837683,10.59461811,17.65922424,3.76,59.61962232,1.17,78
F4,CD,female,26,3.57,10.25550896,14.28590886,22.24008001,3.51,70.02179766,1.24,155
F4,CD,female,27,3.56,10.53975803,8.184498564,9.322214661,3.97,91.91527725,1.18,32
F4,CD,female,28,3.44,9.348256647,15.30510399,13.90689983,3.6,71.13696218,1.04,104
F4,CD,female,29,3.52,11.26747248,13.50391254,30.68755376,3.67,66.89986785,1.23,28
F4,CD,female,30,3.37,11.88649186,16.31605907,14.71086561,3.82,73.43265497,1.32,192
F4,CD,female,31,3.74,13.41125251,17.18257873,17.60144144,3.73,84.37386696,NA,NA
F4,CD,female,32,3.59,9.104997544,9.698986912,19.961157,3.36,87.26349049,NA,NA
F4,CD,female,33,3.39,6.570943577,8.436669831,13.01377362,3.55,81.61953599,NA,NA
F4,CD,female,34,3.77,10.21960631,12.93588333,17.90691861,3.79,70.04682285,NA,NA
F4,CD,female,35,3.37,9.218301782,8.116409192,9.052942826,3.6,84.80897959,NA,NA
F4,CD,female,36,3.31,10.02794854,6.685516225,2.581928149,3.57,77.82411958,NA,NA
F4,CD,female,37,3.62,11.60720847,14.55021932,13.16285422,3.11,37.55817821,NA,NA
F4,CD,female,38,3.44,8.933176994,13.69568543,13.0278388,3.9,100.594237,NA,NA
F4,CD,female,39,3.43,9.431111039,8.600448224,11.93735994,3.54,83.41783471,NA,NA
F4,CD,female,40,3.54,12.11129938,12.23047474,10.00311958,3.95,105.730475,NA,NA
F4,CD,female,41,3.53,6.904192441,7.514368056,7.21849747,3.49,45.148681,NA,NA
F4,CD,female,42,3.51,6.758738985,10.67105193,17.99460098,3.59,84.72522243,NA,NA
F4,CD,female,43,3.47,11.16086734,14.40795466,13.74501187,3.58,108.4172071,NA,NA
F4,CD,female,44,3.36,8.312710706,7.440935196,7.270393653,3.75,71.05873862,NA,NA
F5,NSD,male,1,2.58,7.025466194,13.37854904,13.3570998,2.56,43.45001062,NA,NA
F5,NSD,male,2,2.52,7.550067715,14.5773707,16.39419133,2.58,33.57061167,NA,NA
F5,NSD,male,3,2.52,9.863670434,12.02011922,21.51333331,2.63,35.80436568,NA,NA
F5,NSD,male,4,2.63,8.565556312,10.58472321,13.50684939,2.6,37.76785832,NA,NA
F5,NSD,male,5,2.51,7.237728666,15.5546246,18.92395225,2.63,46.76024797,NA,NA
F5,NSD,male,6,2.46,7.132368895,13.58184463,12.76543625,2.56,63.21598501,NA,NA
F5,NSD,male,7,2.6,10.01013294,13.14040668,24.36389838,2.43,40.95106643,NA,NA
F5,NSD,male,8,2.62,8.164671764,13.04788766,22.41485491,2.62,35.60339323,NA,NA
F5,NSD,male,9,2.52,8.080639096,11.58091868,19.59952034,2.6,44.84182111,NA,NA
F5,NSD,male,10,2.63,6.454160767,18.22980012,16.7834888,2.58,50.62320262,NA,NA
F5,NSD,male,11,2.45,6.450668152,11.12246895,14.30987232,2.47,27.98240291,NA,NA
F5,NSD,male,12,2.51,9.054732526,14.3693038,17.51423226,2.51,41.67753497,NA,NA
F5,NSD,male,13,2.48,9.941982354,14.54500545,22.38516052,2.62,44.62452644,NA,NA
F5,NSD,male,14,2.59,8.24364181,16.26938256,26.77676411,2.69,32.22912592,NA,NA
F5,NSD,male,15,2.43,6.754196394,11.73614396,12.39901594,2.74,51.38215595,NA,NA
F5,NSD,male,16,2.54,8.010548992,9.755723623,24.35928324,2.61,42.66958928,NA,NA
F5,NSD,male,17,2.57,10.32080327,11.91633791,24.22101143,2.6,36.52703299,NA,NA
F5,NSD,male,18,2.38,8.463504767,12.48801844,19.6273979,2.54,38.15789794,NA,NA
F5,NSD,male,19,2.55,8.038715845,13.20335576,22.8236468,2.56,27.13424563,NA,NA
F5,NSD,male,20,2.46,7.107866445,12.25678254,12.37739314,2.65,53.17875029,NA,NA
F5,NSD,male,21,2.49,8.956980042,13.22146025,17.68983908,2.57,50.23535835,NA,NA
F5,NSD,male,22,2.47,8.817530734,16.22192741,13.07349894,2.35,51.32138126,NA,NA
F5,NSD,male,23,2.49,5.999569094,9.743239836,9.227718754,2.76,48.80897318,NA,NA
F5,NSD,male,24,2.36,5.662287323,11.24115706,15.95299285,2.64,39.96986937,NA,NA
F5,NSD,male,25,2.55,8.955895599,11.33050288,19.29632011,2.63,51.99875439,NA,NA
F5,NSD,male,26,2.55,7.244231838,11.2580181,24.14404194,2.61,41.1035686,NA,NA
F5,NSD,male,27,2.53,6.380552715,11.57339299,18.76167948,2.57,42.65406038,NA,NA
F5,NSD,male,28,2.5,6.655075344,12.9483962,9.499247627,2.61,34.84938639,NA,NA
F5,NSD,male,29,2.6,8.327546381,11.88461329,17.34660612,2.55,40.37254495,NA,NA
F5,NSD,male,30,2.49,7.155645924,13.74678324,23.5018303,2.6,28.79472747,NA,NA
F5,NSD,male,31,2.4,5.183715219,9.945032028,13.39254313,2.46,35.79353254,NA,NA
F5,NSD,male,32,2.53,7.19326258,12.02647309,16.8357476,2.66,41.48921625,NA,NA
F5,NSD,male,33,2.51,5.475061413,12.70350158,17.99767719,2.59,48.13378637,NA,NA
F5,NSD,male,34,2.58,8.990357958,13.21137195,20.31040736,2.7,44.16893149,NA,NA
F5,NSD,male,35,2.4,7.5402576,12.77480717,17.91588718,2.63,50.26454347,NA,NA
F5,NSD,male,36,2.58,5.736583356,11.69309679,23.34313278,2.73,34.3197795,NA,NA
F5,NSD,male,37,2.6,7.317578214,14.48845677,18.68492392,2.56,35.55030129,NA,NA
F5,NSD,male,38,2.54,5.021197639,9.315907699,15.98971417,2.57,38.57524151,NA,NA
F5,NSD,male,39,2.43,6.884130404,13.91227563,14.22050095,2.53,27.108225,NA,NA
F5,NSD,male,40,2.36,7.058566485,14.72690569,11.66144413,2.49,53.70656492,NA,NA
F5,NSD,male,41,2.54,6.10916733,10.22834617,13.46480643,2.66,58.04109199,NA,NA
F5,NSD,male,42,2.45,6.533981137,12.05016406,15.76787346,2.44,48.61213352,NA,NA
F5,NSD,male,43,2.51,8.174892368,11.49676555,20.04244457,2.59,4.457072996,NA,NA
F5,NSD,male,44,2.5,8.240520815,10.10042502,18.78730601,2.6,6.781442555,NA,NA
F5,NSD,female,1,3.55,10.97046117,16.53162838,33.94544443,3.96,38.50600951,1.27,96
F5,NSD,female,2,3.52,11.54071637,7.865149152,22.31663584,3.8,31.96597055,1.02,13
F5,NSD,female,3,3.81,12.03588546,21.4172823,31.06327598,3.92,90.21856389,0.98,41
F5,NSD,female,4,3.69,9.660853745,24.2330303,16.31098383,3.72,48.22052927,1.41,110
F5,NSD,female,5,3.58,8.343291921,8.813038098,13.23122334,3.61,49.27153632,0.72,9
F5,NSD,female,6,3.52,10.54754536,22.00563873,22.27515155,3.62,48.015627,1.24,86
F5,NSD,female,7,3.66,14.51387303,20.30989727,19.62817404,3.78,84.16078183,0.86,7
F5,NSD,female,8,3.57,10.11495291,14.92376974,19.33265991,3.59,64.87174784,1,13
F5,NSD,female,9,3.31,7.538967552,13.09928692,15.99158347,3.7,58.63050189,1.16,75
F5,NSD,female,10,3.49,8.541853598,16.33422378,14.01938196,3.65,52.44101439,1.16,0
F5,NSD,female,11,3.79,9.460040048,13.96112641,23.50623168,3.85,63.68326086,0.99,0
F5,NSD,female,12,3.59,9.072327454,22.25353765,25.7575844,3.63,66.1199774,1.07,64
F5,NSD,female,13,3.66,12.97787771,17.75889391,23.50757987,3.65,53.27932646,1.24,146
F5,NSD,female,14,3.57,8.406476867,10.57659713,14.97415058,3.4,42.56406767,0.98,6
F5,NSD,female,15,3.88,10.23944558,20.98733964,36.7610857,3.65,51.76784398,1.05,114
F5,NSD,female,16,3.88,13.4334279,16.74290144,29.43700634,3.39,79.45916538,0.97,29
F5,NSD,female,17,3.42,10.70290446,15.35724369,18.82814738,3.36,72.55432819,1.3,138
F5,NSD,female,18,3.72,9.796786161,19.69583214,28.85453971,3.75,87.75493999,1.12,149
F5,NSD,female,19,3.39,8.805820825,13.62934304,6.096871685,3.7,75.31860965,1.11,45
F5,NSD,female,20,3.61,14.75003355,2.628163295,30.40709338,3.7,94.98270299,1.21,83
F5,NSD,female,21,3.53,11.13675841,21.20863812,31.18031027,3.49,102.5272856,0.86,24
F5,NSD,female,22,3.65,12.21253702,25.83793393,30.44969122,3.61,73.22923128,1.18,75
F5,NSD,female,23,3.76,12.82523969,16.35155757,24.60129686,3.64,107.4818638,1.06,13
F5,NSD,female,24,3.65,13.16948647,19.11401007,39.58887596,3.91,91.77646633,1.16,31
F5,NSD,female,25,3.74,11.99930063,9.959506295,31.45681321,3.61,77.67440696,1.09,87
F5,NSD,female,26,3.78,10.08922967,16.25970528,45.97921867,3.59,78.79792451,1.26,84
F5,NSD,female,27,3.67,13.09886832,18.86978253,36.39092447,3.58,54.45531877,1.3,78
F5,NSD,female,28,3.41,9.004104897,10.04178175,21.80531503,3.57,60.09958963,0.8,10
F5,NSD,female,29,3.86,14.12654776,20.10486834,46.53952529,3.61,52.14936105,0.99,32
F5,NSD,female,30,3.58,15.10107864,19.59120191,29.76189334,3.64,52.14926997,1.01,9
F5,NSD,female,31,3.94,11.81199212,21.04939932,37.0102023,3.72,134.2985435,NA,NA
F5,NSD,female,32,3.81,12.93206852,28.53347971,47.99823921,3.63,111.0695258,NA,NA
F5,NSD,female,33,3.77,8.530020893,13.42247247,32.61557857,3.63,100.0082987,NA,NA
F5,NSD,female,34,3.76,12.45823772,17.44443966,41.02792462,3.77,88.00112514,NA,NA
F5,NSD,female,35,3.75,10.85042588,15.10025934,30.48010657,3.63,62.28196119,NA,NA
F5,NSD,female,36,3.47,9.414376811,11.30375349,17.76432733,3.61,63.13240823,NA,NA
F5,NSD,female,37,3.31,13.83748019,6.622010273,18.9791976,3.82,73.27878706,NA,NA
F5,NSD,female,38,3.75,8.351011014,16.81464158,34.29302508,3.67,93.53911678,NA,NA
F5,NSD,female,39,3.93,15.38160345,23.37293737,45.85131567,3.69,101.3279422,NA,NA
F5,NSD,female,40,3.69,11.39639261,19.10590661,38.19167446,3.84,92.47528273,NA,NA
F5,NSD,female,41,3.76,13.6048153,24.96917975,28.88709313,3.8,21.91033939,NA,NA
F5,NSD,female,42,3.65,13.16889837,19.01900345,37.47548676,3.89,45.88543428,NA,NA
F5,NSD,female,43,3.83,8.801205487,14.00140823,38.11016147,3.54,56.07363902,NA,NA
F5,NSD,female,44,3.64,7.32866105,10.59193733,27.27963937,3.56,60.44032664,NA,NA
F5,LSD,male,1,2.55,10.47418012,10.77464658,15.96587806,2.6,53.79454632,NA,NA
F5,LSD,male,2,2.6,10.26519416,12.98319742,13.12039831,2.52,59.01222771,NA,NA
F5,LSD,male,3,2.64,9.999797124,13.11570157,22.19328999,2.62,78.59291196,NA,NA
F5,LSD,male,4,2.61,7.531081694,11.97399027,11.11322539,2.52,63.30438824,NA,NA
F5,LSD,male,5,2.38,8.08442298,11.66492248,17.02743808,2.47,54.62423635,NA,NA
F5,LSD,male,6,2.66,8.815253665,14.18062936,14.96276943,2.66,55.36839153,NA,NA
F5,LSD,male,7,2.57,8.611637881,13.71420791,13.62520945,2.56,41.57818458,NA,NA
F5,LSD,male,8,2.43,6.771668255,11.1061677,10.81277322,2.49,59.1762214,NA,NA
F5,LSD,male,9,2.66,7.880078024,19.11678699,12.35925641,2.57,50.61590764,NA,NA
F5,LSD,male,10,2.49,7.990085393,14.75332241,16.35158101,2.53,72.95124343,NA,NA
F5,LSD,male,11,2.47,9.463217319,12.03243067,15.45831309,2.79,78.68164407,NA,NA
F5,LSD,male,12,2.56,10.40030207,11.67152026,14.92968011,2.59,51.19208724,NA,NA
F5,LSD,male,13,2.55,8.853329846,14.07930292,11.55611604,2.48,68.62768522,NA,NA
F5,LSD,male,14,2.29,7.348537286,13.04780149,11.27601005,2.56,67.30822653,NA,NA
F5,LSD,male,15,2.68,9.499360341,14.22180889,11.28346073,2.44,81.24580557,NA,NA
F5,LSD,male,16,2.6,7.652216298,12.62588309,15.21452554,2.62,62.65897949,NA,NA
F5,LSD,male,17,2.33,7.368116509,11.41315158,11.68095348,2.4,54.52568177,NA,NA
F5,LSD,male,18,2.63,8.609530012,18.90489142,15.17804892,2.51,57.29168822,NA,NA
F5,LSD,male,19,2.66,9.168138276,12.39137753,15.376629,2.6,65.40612253,NA,NA
F5,LSD,male,20,2.61,8.654198988,14.76959294,16.88293525,2.62,53.30156059,NA,NA
F5,LSD,male,21,2.58,6.884626447,13.01353942,19.77185763,2.66,59.98454754,NA,NA
F5,LSD,male,22,2.55,7.984598752,15.77502475,19.86827438,2.58,38.25257149,NA,NA
F5,LSD,male,23,2.53,8.405448602,15.0530043,29.91850037,2.57,65.05932413,NA,NA
F5,LSD,male,24,2.49,7.639383534,10.06069382,16.60352544,2.49,36.19801003,NA,NA
F5,LSD,male,25,2.48,7.659598851,11.80666964,30.59482592,2.6,30.44784014,NA,NA
F5,LSD,male,26,2.51,7.963116207,12.04900228,22.76035196,2.73,80.51095907,NA,NA
F5,LSD,male,27,2.62,7.432823244,10.66226711,22.75733442,2.55,67.23960192,NA,NA
F5,LSD,male,28,2.61,7.662826109,9.295966665,17.66931273,2.6,46.3957967,NA,NA
F5,LSD,male,29,2.65,6.820683392,11.12392888,16.58394015,2.5,57.17271134,NA,NA
F5,LSD,male,30,2.52,5.716788203,9.777603427,10.87200694,2.55,52.56511482,NA,NA
F5,LSD,male,31,2.55,7.845127427,9.77712509,17.90014494,2.64,62.21836281,NA,NA
F5,LSD,male,32,2.57,6.703536482,13.03145186,21.87204411,2.55,37.70898549,NA,NA
F5,LSD,male,33,2.63,9.578317109,13.53010184,20.457731,2.55,55.21113958,NA,NA
F5,LSD,male,34,2.61,8.590079766,11.6580429,14.89546816,2.54,65.57639221,NA,NA
F5,LSD,male,35,2.57,7.809726233,21.84879481,16.55277953,2.58,58.72905835,NA,NA
F5,LSD,male,36,2.53,8.305201229,12.02037932,17.30269347,2.73,83.82439335,NA,NA
F5,LSD,male,37,2.49,6.745479295,10.83317023,14.62634593,2.59,66.82867417,NA,NA
F5,LSD,male,38,2.41,5.775264207,9.659680591,16.63398546,2.63,58.29345897,NA,NA
F5,LSD,male,39,2.5,6.471831702,9.429755041,23.89662826,2.6,82.48712811,NA,NA
F5,LSD,male,40,2.89,6.218771864,9.451010112,16.82183573,2.56,51.58634814,NA,NA
F5,LSD,male,41,2.68,5.81253172,0.519171762,13.20032904,2.63,56.46603731,NA,NA
F5,LSD,male,42,2.3,6.498979733,12.04785341,14.64638692,2.35,76.17238393,NA,NA
F5,LSD,male,43,2.66,8.000639997,10.76648412,16.57992513,2.7,82.88113184,NA,NA
F5,LSD,male,44,2.36,7.023139505,12.02040962,19.54081505,2.69,48.3872023,NA,NA
F5,LSD,female,1,3.67,8.869069328,13.7969812,27.01744203,3.88,121.0626738,1.02,21
F5,LSD,female,2,3.71,12.94306608,12.19240394,21.61149974,3.77,81.53844942,1.27,131
F5,LSD,female,3,3.66,10.85736241,5.973452196,25.13723853,3.7,69.5714678,1.44,223
F5,LSD,female,4,3.49,7.339139295,16.54710887,15.20272818,3.94,58.65150533,1.46,182
F5,LSD,female,5,3.61,7.968203477,10.47998824,15.99886685,3.7,61.63743148,1.13,40
F5,LSD,female,6,3.54,12.03323437,13.47164009,21.21009445,3.66,68.53375412,1.19,204
